03.040090.0120,1-1/4x1-1/4x2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0130,1-1/4x1-1/4x1-1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0140,1-1/4x1-1/4x1 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0150,1-1/4x1-1/4x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0160,1-1/4x1-1/4x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0170,1-1/4x1-1/4x3/8 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0180,1-1/4x1x1-1/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0190,1-1/4x1x1 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0200,1-1/4x1x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0210,1-1/4x1x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0220,1-1/4x3/4x1-1/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0230,1-1/4x3/4x1 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0240,1-1/4x3/4x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0250,1-1/4x3/4x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0260,1-1/4x1/2x1-1/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0270,1-1/2x1-1/2x2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0280,1-1/2x1-1/2x1 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0290,1-1/2x1-1/2x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0300,1-1/2x1-1/2x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0310,1-1/2x1-1/4x1-1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0320,1-1/2x1-1/4x1-1/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0330,1-1/2x1-1/4x1 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
